CustomerID,Product,Date
1344,Toilet Paper (12-roll pack),2023-03-16
1350,Yogurt (4-pack),2023-03-16
1350,Green Tea (box of tea bags),2023-03-16
1350,Milk (1L bottle),2023-03-16
1350,Bananas (1kg),2023-03-16
1350,Green Tea (box of tea bags),2023-03-16
1352,Yogurt (4-pack),2023-03-16
1352,Milk (1L bottle),2023-03-16
1356,Toilet Paper (12-roll pack),2023-03-16
1363,Olive Oil (1L bottle),2023-03-16
1363,Cereal (cornflakes box),2023-03-16
1363,Lettuce (1 head),2023-03-16
1363,Rice (1kg bag),2023-03-16
1363,Pasta (500g pack),2023-03-16
1363,"Coffee (ground, 250g pack)",2023-03-16
1380,Laundry Detergent (2L bottle),2023-03-16
1380,Toilet Paper (12-roll pack),2023-03-16
1401,Milk (1L bottle),2023-03-16
1401,Chicken Breast (500g),2023-03-16
1404,Milk (1L bottle),2023-03-16
1404,"Coffee (ground, 250g pack)",2023-03-16
1404,Cereal (cornflakes box),2023-03-16
1410,Red Wine (bottle),2023-03-16
1410,Pasta (500g pack),2023-03-16
1410,Parmesan Cheese (grated),2023-03-16
1417,Chicken Breast (500g),2023-03-16
1417,Tomatoes (1kg),2023-03-16
1418,Laundry Detergent (2L bottle),2023-03-16
1420,Laundry Detergent (2L bottle),2023-03-16
1420,Bananas (1kg),2023-03-16
1420,Olive Oil (1L bottle),2023-03-16
1420,Toilet Paper (12-roll pack),2023-03-16
1428,Cereal (cornflakes box),2023-03-16
1428,Green Tea (box of tea bags),2023-03-16
1428,"Coffee (ground, 250g pack)",2023-03-16
1428,Cereal (cornflakes box),2023-03-16
1430,Yogurt (4-pack),2023-03-16
1430,Parmesan Cheese (grated),2023-03-16
1430,Green Tea (box of tea bags),2023-03-16
1430,Rice (1kg bag),2023-03-16
1430,Milk (1L bottle),2023-03-16
1433,Green Tea (box of tea bags),2023-03-16
1433,Mineral Water (6-pack),2023-03-16
1433,Yogurt (4-pack),2023-03-16
1440,Tomatoes (1kg),2023-03-16
1440,Lettuce (1 head),2023-03-16
1440,Pasta (500g pack),2023-03-16
1440,Toilet Paper (12-roll pack),2023-03-16
1440,Chicken Breast (500g),2023-03-16
1446,Toilet Paper (12-roll pack),2023-03-16
1446,Laundry Detergent (2L bottle),2023-03-16
1447,Apples (1kg),2023-03-16
1447,Orange Juice (1L carton),2023-03-16
1447,Bananas (1kg),2023-03-16
1447,Toilet Paper (12-roll pack),2023-03-16
1449,Rice (1kg bag),2023-03-16
1449,Apples (1kg),2023-03-16
1449,"Coffee (ground, 250g pack)",2023-03-16
1449,Tomato Sauce (jar),2023-03-16
1449,Green Tea (box of tea bags),2023-03-16
1466,Parmesan Cheese (grated),2023-03-16
1466,Tomatoes (1kg),2023-03-16
1466,Pasta (500g pack),2023-03-16
1466,Tomato Sauce (jar),2023-03-16
1473,Laundry Detergent (2L bottle),2023-03-16
1473,Apples (1kg),2023-03-16
1473,Mineral Water (6-pack),2023-03-16
1474,Laundry Detergent (2L bottle),2023-03-16
1475,Pasta (500g pack),2023-03-16
1475,Red Wine (bottle),2023-03-16
1475,Orange Juice (1L carton),2023-03-16
1480,Parmesan Cheese (grated),2023-03-16
1490,Yogurt (4-pack),2023-03-16
1490,Tomatoes (1kg),2023-03-16
1490,Milk (1L bottle),2023-03-16
1494,Apples (1kg),2023-03-16
1494,Cereal (cornflakes box),2023-03-16
1494,Olive Oil (1L bottle),2023-03-16
1494,Milk (1L bottle),2023-03-16
1496,Laundry Detergent (2L bottle),2023-03-16
1496,Pasta (500g pack),2023-03-16
1501,"Coffee (ground, 250g pack)",2023-03-16
1501,Cereal (cornflakes box),2023-03-16
1505,Red Wine (bottle),2023-03-16
1505,Yogurt (4-pack),2023-03-16
1505,Pasta (500g pack),2023-03-16
1505,Apples (1kg),2023-03-16
1508,Milk (1L bottle),2023-03-16
1508,Olive Oil (1L bottle),2023-03-16
1508,Tomatoes (1kg),2023-03-16
1508,"Coffee (ground, 250g pack)",2023-03-16
1508,Lettuce (1 head),2023-03-16
1513,Toilet Paper (12-roll pack),2023-03-16
1513,Laundry Detergent (2L bottle),2023-03-16
1513,Cereal (cornflakes box),2023-03-16
1515,Tomato Sauce (jar),2023-03-16
1515,Yogurt (4-pack),2023-03-16
1517,Yogurt (4-pack),2023-03-16
1517,Bananas (1kg),2023-03-16
1517,Apples (1kg),2023-03-16
1527,Green Tea (box of tea bags),2023-03-16
1527,Laundry Detergent (2L bottle),2023-03-16
1531,Orange Juice (1L carton),2023-03-16
1531,Bananas (1kg),2023-03-16
1546,Red Wine (bottle),2023-03-16
1546,Chicken Breast (500g),2023-03-16
1546,Pasta (500g pack),2023-03-16
1552,Laundry Detergent (2L bottle),2023-03-16
1552,Apples (1kg),2023-03-16
1552,Toilet Paper (12-roll pack),2023-03-16
1555,Green Tea (box of tea bags),2023-03-16
1555,"Coffee (ground, 250g pack)",2023-03-16
1555,Pasta (500g pack),2023-03-16
1558,Apples (1kg),2023-03-16
1558,Laundry Detergent (2L bottle),2023-03-16
1558,Red Wine (bottle),2023-03-16
1558,Toilet Paper (12-roll pack),2023-03-16
1559,Lettuce (1 head),2023-03-16
1559,Tomatoes (1kg),2023-03-16
1562,Laundry Detergent (2L bottle),2023-03-16
1564,Pasta (500g pack),2023-03-16
1564,Red Wine (bottle),2023-03-16
1564,Chicken Breast (500g),2023-03-16
1568,Yogurt (4-pack),2023-03-16
1568,Tomato Sauce (jar),2023-03-16
1568,"Coffee (ground, 250g pack)",2023-03-16
1571,Apples (1kg),2023-03-16
1571,Bananas (1kg),2023-03-16
1571,Orange Juice (1L carton),2023-03-16
1571,Yogurt (4-pack),2023-03-16
1004,Green Tea (box of tea bags),2023-03-17
1004,Bananas (1kg),2023-03-17
1004,Toilet Paper (12-roll pack),2023-03-17
1004,"Coffee (ground, 250g pack)",2023-03-17
1004,Orange Juice (1L carton),2023-03-17
1005,Green Tea (box of tea bags),2023-03-17
1010,Toilet Paper (12-roll pack),2023-03-17
1010,Parmesan Cheese (grated),2023-03-17
1012,Rice (1kg bag),2023-03-17
1012,Mineral Water (6-pack),2023-03-17
1012,Chicken Breast (500g),2023-03-17
1022,Cereal (cornflakes box),2023-03-17
1022,"Coffee (ground, 250g pack)",2023-03-17
1022,Mineral Water (6-pack),2023-03-17
1022,Chicken Breast (500g),2023-03-17
1022,Rice (1kg bag),2023-03-17
1024,Lettuce (1 head),2023-03-17
1024,Tomatoes (1kg),2023-03-17
1024,Toilet Paper (12-roll pack),2023-03-17
1038,Milk (1L bottle),2023-03-17
1038,Cereal (cornflakes box),2023-03-17
1038,"Coffee (ground, 250g pack)",2023-03-17
1038,Toilet Paper (12-roll pack),2023-03-17
1041,Mineral Water (6-pack),2023-03-17
1041,Bananas (1kg),2023-03-17
1041,Orange Juice (1L carton),2023-03-17
1048,Olive Oil (1L bottle),2023-03-17
1048,Lettuce (1 head),2023-03-17
1048,Cereal (cornflakes box),2023-03-17
1061,Toilet Paper (12-roll pack),2023-03-17
1061,Bananas (1kg),2023-03-17
1061,Yogurt (4-pack),2023-03-17
1061,Laundry Detergent (2L bottle),2023-03-17
1063,Mineral Water (6-pack),2023-03-17
1063,Lettuce (1 head),2023-03-17
1063,Tomatoes (1kg),2023-03-17
1063,Laundry Detergent (2L bottle),2023-03-17
1063,Olive Oil (1L bottle),2023-03-17
1067,Laundry Detergent (2L bottle),2023-03-17
1073,Mineral Water (6-pack),2023-03-17
1076,Toilet Paper (12-roll pack),2023-03-17
1076,Laundry Detergent (2L bottle),2023-03-17
1076,Green Tea (box of tea bags),2023-03-17
1076,Lettuce (1 head),2023-03-17
1080,Laundry Detergent (2L bottle),2023-03-17
1081,Mineral Water (6-pack),2023-03-17
1081,Parmesan Cheese (grated),2023-03-17
1083,Laundry Detergent (2L bottle),2023-03-17
1083,Bananas (1kg),2023-03-17
1084,Milk (1L bottle),2023-03-17
1084,Tomato Sauce (jar),2023-03-17
1084,Cereal (cornflakes box),2023-03-17
1086,Toilet Paper (12-roll pack),2023-03-17
1091,Green Tea (box of tea bags),2023-03-17
1091,Yogurt (4-pack),2023-03-17
1096,Rice (1kg bag),2023-03-17
1096,Chicken Breast (500g),2023-03-17
1125,Milk (1L bottle),2023-03-17
1125,Cereal (cornflakes box),2023-03-17
1125,Laundry Detergent (2L bottle),2023-03-17
1132,Mineral Water (6-pack),2023-03-17
1132,Laundry Detergent (2L bottle),2023-03-17
1132,Toilet Paper (12-roll pack),2023-03-17
1141,Milk (1L bottle),2023-03-17
1148,Red Wine (bottle),2023-03-17
1148,"Coffee (ground, 250g pack)",2023-03-17
1148,Chicken Breast (500g),2023-03-17
1148,Pasta (500g pack),2023-03-17
1150,Yogurt (4-pack),2023-03-17
1150,Bananas (1kg),2023-03-17
1150,Apples (1kg),2023-03-17
1150,"Coffee (ground, 250g pack)",2023-03-17
1172,Laundry Detergent (2L bottle),2023-03-17
1172,Parmesan Cheese (grated),2023-03-17
1172,Lettuce (1 head),2023-03-17
1172,Toilet Paper (12-roll pack),2023-03-17
1203,Rice (1kg bag),2023-03-17
1203,Chicken Breast (500g),2023-03-17
1203,Pasta (500g pack),2023-03-17
1203,Olive Oil (1L bottle),2023-03-17
1203,Red Wine (bottle),2023-03-17
1209,Apples (1kg),2023-03-17
1209,Chicken Breast (500g),2023-03-17
1209,Rice (1kg bag),2023-03-17
1213,Mineral Water (6-pack),2023-03-17
1213,Red Wine (bottle),2023-03-17
1213,Toilet Paper (12-roll pack),2023-03-17
1220,Laundry Detergent (2L bottle),2023-03-17
1221,Bananas (1kg),2023-03-17
1221,Cereal (cornflakes box),2023-03-17
1238,Red Wine (bottle),2023-03-17
1238,Rice (1kg bag),2023-03-17
1238,Olive Oil (1L bottle),2023-03-17
1260,Red Wine (bottle),2023-03-17
1260,Rice (1kg bag),2023-03-17
1260,Parmesan Cheese (grated),2023-03-17
1260,Pasta (500g pack),2023-03-17
1262,Lettuce (1 head),2023-03-17
1262,Rice (1kg bag),2023-03-17
1266,Laundry Detergent (2L bottle),2023-03-17
1266,Mineral Water (6-pack),2023-03-17
1266,Rice (1kg bag),2023-03-17
1267,Milk (1L bottle),2023-03-17
1267,Chicken Breast (500g),2023-03-17
1269,Pasta (500g pack),2023-03-17
1269,Lettuce (1 head),2023-03-17
1270,Pasta (500g pack),2023-03-17
1270,"Coffee (ground, 250g pack)",2023-03-17
1270,Mineral Water (6-pack),2023-03-17
1270,Chicken Breast (500g),2023-03-17
1278,Green Tea (box of tea bags),2023-03-17
1278,"Coffee (ground, 250g pack)",2023-03-17
1278,Red Wine (bottle),2023-03-17
1278,Milk (1L bottle),2023-03-17
1281,"Coffee (ground, 250g pack)",2023-03-17
1282,Rice (1kg bag),2023-03-17
1282,Olive Oil (1L bottle),2023-03-17
1282,Tomatoes (1kg),2023-03-17
1293,Laundry Detergent (2L bottle),2023-03-17
1293,Toilet Paper (12-roll pack),2023-03-17
1293,Laundry Detergent (2L bottle),2023-03-17
1306,Lettuce (1 head),2023-03-17
1306,Olive Oil (1L bottle),2023-03-17
1306,Mineral Water (6-pack),2023-03-17
1306,"Coffee (ground, 250g pack)",2023-03-17
1307,Milk (1L bottle),2023-03-17
1307,Cereal (cornflakes box),2023-03-17
1314,"Coffee (ground, 250g pack)",2023-03-17
1314,Green Tea (box of tea bags),2023-03-17
1314,Parmesan Cheese (grated),2023-03-17
1316,Bananas (1kg),2023-03-17
1327,Bananas (1kg),2023-03-17
1327,Orange Juice (1L carton),2023-03-17
1328,Lettuce (1 head),2023-03-17
1329,"Coffee (ground, 250g pack)",2023-03-17
1329,Cereal (cornflakes box),2023-03-17
1330,Toilet Paper (12-roll pack),2023-03-17
1330,Cereal (cornflakes box),2023-03-17
1330,Tomato Sauce (jar),2023-03-17
1343,Green Tea (box of tea bags),2023-03-17
1351,Bananas (1kg),2023-03-17
1356,Laundry Detergent (2L bottle),2023-03-17
1356,Toilet Paper (12-roll pack),2023-03-17
1356,Cereal (cornflakes box),2023-03-17
1369,Chicken Breast (500g),2023-03-17
1369,Tomatoes (1kg),2023-03-17
1369,Rice (1kg bag),2023-03-17
1374,Tomato Sauce (jar),2023-03-17
1374,Bananas (1kg),2023-03-17
1374,Orange Juice (1L carton),2023-03-17
1374,Parmesan Cheese (grated),2023-03-17
1379,Tomato Sauce (jar),2023-03-17
1379,Milk (1L bottle),2023-03-17
1379,Pasta (500g pack),2023-03-17
1380,Bananas (1kg),2023-03-17
1381,Pasta (500g pack),2023-03-17
1381,Mineral Water (6-pack),2023-03-17
1381,Tomato Sauce (jar),2023-03-17
1389,Mineral Water (6-pack),2023-03-17
1403,Red Wine (bottle),2023-03-17
1403,Mineral Water (6-pack),2023-03-17
1403,Lettuce (1 head),2023-03-17
1403,Pasta (500g pack),2023-03-17
1421,Green Tea (box of tea bags),2023-03-17
1421,Parmesan Cheese (grated),2023-03-17
1421,Pasta (500g pack),2023-03-17
1421,Rice (1kg bag),2023-03-17
1421,Red Wine (bottle),2023-03-17
1426,Laundry Detergent (2L bottle),2023-03-17
1427,Milk (1L bottle),2023-03-17
1427,Cereal (cornflakes box),2023-03-17
1428,Tomato Sauce (jar),2023-03-17
1433,Yogurt (4-pack),2023-03-17
1435,Pasta (500g pack),2023-03-17
1435,Toilet Paper (12-roll pack),2023-03-17
1441,Bananas (1kg),2023-03-17
1441,Apples (1kg),2023-03-17
1441,Yogurt (4-pack),2023-03-17
1445,Toilet Paper (12-roll pack),2023-03-17
1445,Tomatoes (1kg),2023-03-17
1445,Laundry Detergent (2L bottle),2023-03-17
1445,Red Wine (bottle),2023-03-17
1446,Pasta (500g pack),2023-03-17
1446,Toilet Paper (12-roll pack),2023-03-17
1446,Laundry Detergent (2L bottle),2023-03-17
1449,Lettuce (1 head),2023-03-17
1449,Green Tea (box of tea bags),2023-03-17
1449,Olive Oil (1L bottle),2023-03-17
1449,Rice (1kg bag),2023-03-17
1449,Mineral Water (6-pack),2023-03-17
1449,Laundry Detergent (2L bottle),2023-03-17
1449,Chicken Breast (500g),2023-03-17
1455,Cereal (cornflakes box),2023-03-17
1455,"Coffee (ground, 250g pack)",2023-03-17
1455,Milk (1L bottle),2023-03-17
1467,Green Tea (box of tea bags),2023-03-17
1467,Mineral Water (6-pack),2023-03-17
1467,Bananas (1kg),2023-03-17
1480,Milk (1L bottle),2023-03-17
1480,Yogurt (4-pack),2023-03-17
1480,Cereal (cornflakes box),2023-03-17
1480,"Coffee (ground, 250g pack)",2023-03-17
1486,Red Wine (bottle),2023-03-17
1486,Bananas (1kg),2023-03-17
1486,Apples (1kg),2023-03-17
1486,Pasta (500g pack),2023-03-17
1490,Orange Juice (1L carton),2023-03-17
1490,"Coffee (ground, 250g pack)",2023-03-17
1490,Bananas (1kg),2023-03-17
1493,Laundry Detergent (2L bottle),2023-03-17
1493,Red Wine (bottle),2023-03-17
1493,Tomato Sauce (jar),2023-03-17
1495,Tomato Sauce (jar),2023-03-17
1503,Olive Oil (1L bottle),2023-03-17
1514,Cereal (cornflakes box),2023-03-17
1514,Toilet Paper (12-roll pack),2023-03-17
1514,Red Wine (bottle),2023-03-17
1524,Yogurt (4-pack),2023-03-17
1524,Orange Juice (1L carton),2023-03-17
1527,Milk (1L bottle),2023-03-17
1527,Yogurt (4-pack),2023-03-17
1527,Bananas (1kg),2023-03-17
1532,Cereal (cornflakes box),2023-03-17
1532,"Coffee (ground, 250g pack)",2023-03-17
1532,Orange Juice (1L carton),2023-03-17
1534,Milk (1L bottle),2023-03-17
1547,Toilet Paper (12-roll pack),2023-03-17
1547,Laundry Detergent (2L bottle),2023-03-17
1550,Olive Oil (1L bottle),2023-03-17
1553,Rice (1kg bag),2023-03-17
1553,Tomatoes (1kg),2023-03-17
1553,Chicken Breast (500g),2023-03-17
1557,Milk (1L bottle),2023-03-17
1564,Green Tea (box of tea bags),2023-03-17
1564,Olive Oil (1L bottle),2023-03-17
1564,Parmesan Cheese (grated),2023-03-17
1564,Lettuce (1 head),2023-03-17
1566,"Coffee (ground, 250g pack)",2023-03-17
1566,Green Tea (box of tea bags),2023-03-17
1568,Rice (1kg bag),2023-03-17
1568,Yogurt (4-pack),2023-03-17
1568,Toilet Paper (12-roll pack),2023-03-17
1579,Orange Juice (1L carton),2023-03-17
1584,Laundry Detergent (2L bottle),2023-03-17
1584,Toilet Paper (12-roll pack),2023-03-17
1592,Toilet Paper (12-roll pack),2023-03-17
1592,Laundry Detergent (2L bottle),2023-03-17
1593,Toilet Paper (12-roll pack),2023-03-17
1601,Toilet Paper (12-roll pack),2023-03-17
1601,Tomatoes (1kg),2023-03-17
1601,Lettuce (1 head),2023-03-17
1015,Toilet Paper (12-roll pack),2023-03-18
1015,Rice (1kg bag),2023-03-18
1018,Milk (1L bottle),2023-03-18
1018,Cereal (cornflakes box),2023-03-18
1029,Cereal (cornflakes box),2023-03-18
1029,"Coffee (ground, 250g pack)",2023-03-18
1029,Green Tea (box of tea bags),2023-03-18
1032,Olive Oil (1L bottle),2023-03-18
1032,"Coffee (ground, 250g pack)",2023-03-18
1039,Milk (1L bottle),2023-03-18
1039,Cereal (cornflakes box),2023-03-18
1039,Yogurt (4-pack),2023-03-18
1039,"Coffee (ground, 250g pack)",2023-03-18
1049,Laundry Detergent (2L bottle),2023-03-18
1049,Milk (1L bottle),2023-03-18
1053,Milk (1L bottle),2023-03-18
1053,"Coffee (ground, 250g pack)",2023-03-18
1053,Green Tea (box of tea bags),2023-03-18
1059,Rice (1kg bag),2023-03-18
1061,Laundry Detergent (2L bottle),2023-03-18
1063,Lettuce (1 head),2023-03-18
1076,Tomato Sauce (jar),2023-03-18
1076,Parmesan Cheese (grated),2023-03-18
1076,Pasta (500g pack),2023-03-18
1076,Apples (1kg),2023-03-18
1076,Bananas (1kg),2023-03-18
1078,Red Wine (bottle),2023-03-18
1078,Chicken Breast (500g),2023-03-18
1081,Olive Oil (1L bottle),2023-03-18
1081,Green Tea (box of tea bags),2023-03-18
1081,Bananas (1kg),2023-03-18
1082,"Coffee (ground, 250g pack)",2023-03-18
1084,Toilet Paper (12-roll pack),2023-03-18
1084,Pasta (500g pack),2023-03-18
1092,Apples (1kg),2023-03-18
1092,Laundry Detergent (2L bottle),2023-03-18
1103,Toilet Paper (12-roll pack),2023-03-18
1103,Bananas (1kg),2023-03-18
1103,Laundry Detergent (2L bottle),2023-03-18
1108,Mineral Water (6-pack),2023-03-18
1129,Tomato Sauce (jar),2023-03-18
1129,Parmesan Cheese (grated),2023-03-18
1130,Tomatoes (1kg),2023-03-18
1130,Laundry Detergent (2L bottle),2023-03-18
1130,Lettuce (1 head),2023-03-18
1150,Bananas (1kg),2023-03-18
1157,Rice (1kg bag),2023-03-18
1161,Green Tea (box of tea bags),2023-03-18
1161,Milk (1L bottle),2023-03-18
1161,Cereal (cornflakes box),2023-03-18
1162,Bananas (1kg),2023-03-18
1162,Yogurt (4-pack),2023-03-18
1162,Chicken Breast (500g),2023-03-18
1169,Toilet Paper (12-roll pack),2023-03-18
1169,Laundry Detergent (2L bottle),2023-03-18
1172,Parmesan Cheese (grated),2023-03-18
1174,Toilet Paper (12-roll pack),2023-03-18
1174,Laundry Detergent (2L bottle),2023-03-18
1179,Toilet Paper (12-roll pack),2023-03-18
1179,Laundry Detergent (2L bottle),2023-03-18
1179,Olive Oil (1L bottle),2023-03-18
1185,Mineral Water (6-pack),2023-03-18
1185,Laundry Detergent (2L bottle),2023-03-18
1185,Yogurt (4-pack),2023-03-18
1185,Toilet Paper (12-roll pack),2023-03-18
1185,Cereal (cornflakes box),2023-03-18
1210,Tomatoes (1kg),2023-03-18
1216,Milk (1L bottle),2023-03-18
1221,Green Tea (box of tea bags),2023-03-18
1221,Chicken Breast (500g),2023-03-18
1225,Green Tea (box of tea bags),2023-03-18
1225,Milk (1L bottle),2023-03-18
1225,Yogurt (4-pack),2023-03-18
1235,Milk (1L bottle),2023-03-18
1235,Chicken Breast (500g),2023-03-18
1235,Lettuce (1 head),2023-03-18
1246,Toilet Paper (12-roll pack),2023-03-18
1255,Red Wine (bottle),2023-03-18
1258,Apples (1kg),2023-03-18
1258,Bananas (1kg),2023-03-18
1258,Orange Juice (1L carton),2023-03-18
1258,Laundry Detergent (2L bottle),2023-03-18
1258,Yogurt (4-pack),2023-03-18
1270,Lettuce (1 head),2023-03-18
1270,Olive Oil (1L bottle),2023-03-18
1270,Yogurt (4-pack),2023-03-18
1274,Milk (1L bottle),2023-03-18
1274,Chicken Breast (500g),2023-03-18
1274,Apples (1kg),2023-03-18
1274,"Coffee (ground, 250g pack)",2023-03-18
1274,Bananas (1kg),2023-03-18
1286,Laundry Detergent (2L bottle),2023-03-18
1293,Toilet Paper (12-roll pack),2023-03-18
1293,Laundry Detergent (2L bottle),2023-03-18
1293,Chicken Breast (500g),2023-03-18
1302,Red Wine (bottle),2023-03-18
1302,Mineral Water (6-pack),2023-03-18
1302,Pasta (500g pack),2023-03-18
1302,Parmesan Cheese (grated),2023-03-18
1302,Milk (1L bottle),2023-03-18
1308,Laundry Detergent (2L bottle),2023-03-18
1308,Rice (1kg bag),2023-03-18
1308,Toilet Paper (12-roll pack),2023-03-18
1308,Pasta (500g pack),2023-03-18
1311,Parmesan Cheese (grated),2023-03-18
1311,Green Tea (box of tea bags),2023-03-18
1316,Rice (1kg bag),2023-03-18
1316,Olive Oil (1L bottle),2023-03-18
1316,Parmesan Cheese (grated),2023-03-18
1317,Cereal (cornflakes box),2023-03-18
1317,"Coffee (ground, 250g pack)",2023-03-18
1317,Apples (1kg),2023-03-18
1317,Milk (1L bottle),2023-03-18
1325,Milk (1L bottle),2023-03-18
1325,Parmesan Cheese (grated),2023-03-18
1325,Yogurt (4-pack),2023-03-18
1327,Toilet Paper (12-roll pack),2023-03-18
1327,Laundry Detergent (2L bottle),2023-03-18
1342,Pasta (500g pack),2023-03-18
1350,Parmesan Cheese (grated),2023-03-18
1350,Pasta (500g pack),2023-03-18
1358,Laundry Detergent (2L bottle),2023-03-18
1358,Olive Oil (1L bottle),2023-03-18
1358,Toilet Paper (12-roll pack),2023-03-18
1362,Lettuce (1 head),2023-03-18
1362,Tomatoes (1kg),2023-03-18
1362,"Coffee (ground, 250g pack)",2023-03-18
1362,Green Tea (box of tea bags),2023-03-18
1363,Orange Juice (1L carton),2023-03-18
1363,Olive Oil (1L bottle),2023-03-18
1363,"Coffee (ground, 250g pack)",2023-03-18
1363,Cereal (cornflakes box),2023-03-18
1380,Green Tea (box of tea bags),2023-03-18
1380,Olive Oil (1L bottle),2023-03-18
1380,Tomatoes (1kg),2023-03-18
1398,Apples (1kg),2023-03-18
1408,Rice (1kg bag),2023-03-18
1408,Olive Oil (1L bottle),2023-03-18
1408,Chicken Breast (500g),2023-03-18
1408,Green Tea (box of tea bags),2023-03-18
1410,Toilet Paper (12-roll pack),2023-03-18
1410,Apples (1kg),2023-03-18
1410,Laundry Detergent (2L bottle),2023-03-18
1413,Toilet Paper (12-roll pack),2023-03-18
1413,Laundry Detergent (2L bottle),2023-03-18
1426,Toilet Paper (12-roll pack),2023-03-18
1426,Laundry Detergent (2L bottle),2023-03-18
1426,Parmesan Cheese (grated),2023-03-18
1426,Rice (1kg bag),2023-03-18
1430,Toilet Paper (12-roll pack),2023-03-18
1433,Toilet Paper (12-roll pack),2023-03-18
1433,Laundry Detergent (2L bottle),2023-03-18
1439,Yogurt (4-pack),2023-03-18
1439,Olive Oil (1L bottle),2023-03-18
1439,Milk (1L bottle),2023-03-18
1439,Chicken Breast (500g),2023-03-18
1450,Pasta (500g pack),2023-03-18
1450,Bananas (1kg),2023-03-18
1456,Red Wine (bottle),2023-03-18
1466,Pasta (500g pack),2023-03-18
1467,Mineral Water (6-pack),2023-03-18
1467,Pasta (500g pack),2023-03-18
1472,Toilet Paper (12-roll pack),2023-03-18
1472,"Coffee (ground, 250g pack)",2023-03-18
1472,Green Tea (box of tea bags),2023-03-18
1472,Milk (1L bottle),2023-03-18
1472,Mineral Water (6-pack),2023-03-18
1472,Laundry Detergent (2L bottle),2023-03-18
1486,Apples (1kg),2023-03-18
1488,Cereal (cornflakes box),2023-03-18
1488,Milk (1L bottle),2023-03-18
1496,Bananas (1kg),2023-03-18
1496,"Coffee (ground, 250g pack)",2023-03-18
1502,Mineral Water (6-pack),2023-03-18
1502,Apples (1kg),2023-03-18
1502,Rice (1kg bag),2023-03-18
1526,Toilet Paper (12-roll pack),2023-03-18
1526,Laundry Detergent (2L bottle),2023-03-18
1526,Rice (1kg bag),2023-03-18
1526,Pasta (500g pack),2023-03-18
1526,Olive Oil (1L bottle),2023-03-18
1531,Pasta (500g pack),2023-03-18
1532,Mineral Water (6-pack),2023-03-18
1532,Apples (1kg),2023-03-18
1532,Yogurt (4-pack),2023-03-18
1549,Laundry Detergent (2L bottle),2023-03-18
1549,Yogurt (4-pack),2023-03-18
1549,Orange Juice (1L carton),2023-03-18
1549,Toilet Paper (12-roll pack),2023-03-18
1549,Cereal (cornflakes box),2023-03-18
1556,Chicken Breast (500g),2023-03-18
1556,Tomato Sauce (jar),2023-03-18
1557,Toilet Paper (12-roll pack),2023-03-18
1557,Parmesan Cheese (grated),2023-03-18
1557,Red Wine (bottle),2023-03-18
1557,Laundry Detergent (2L bottle),2023-03-18
1557,Yogurt (4-pack),2023-03-18
1563,Milk (1L bottle),2023-03-18
1563,Toilet Paper (12-roll pack),2023-03-18
1563,Lettuce (1 head),2023-03-18
1563,Laundry Detergent (2L bottle),2023-03-18
1563,Yogurt (4-pack),2023-03-18
1575,Parmesan Cheese (grated),2023-03-18
1575,Laundry Detergent (2L bottle),2023-03-18
1582,Yogurt (4-pack),2023-03-18
1582,Red Wine (bottle),2023-03-18
1582,Green Tea (box of tea bags),2023-03-18
1582,Olive Oil (1L bottle),2023-03-18
1582,Bananas (1kg),2023-03-18
1585,Lettuce (1 head),2023-03-18
1585,Laundry Detergent (2L bottle),2023-03-18
1602,Toilet Paper (12-roll pack),2023-03-18
1602,Mineral Water (6-pack),2023-03-18
1002,Toilet Paper (12-roll pack),2023-03-19
1002,Laundry Detergent (2L bottle),2023-03-19
1017,Mineral Water (6-pack),2023-03-19
1017,Lettuce (1 head),2023-03-19
1020,Laundry Detergent (2L bottle),2023-03-19
1020,Bananas (1kg),2023-03-19
1023,Milk (1L bottle),2023-03-19
1023,Chicken Breast (500g),2023-03-19
1023,Tomato Sauce (jar),2023-03-19
1023,Cereal (cornflakes box),2023-03-19
1023,Toilet Paper (12-roll pack),2023-03-19
1023,"Coffee (ground, 250g pack)",2023-03-19
1025,Milk (1L bottle),2023-03-19
1037,Bananas (1kg),2023-03-19
1037,Apples (1kg),2023-03-19
1050,Toilet Paper (12-roll pack),2023-03-19
1091,Olive Oil (1L bottle),2023-03-19
1091,Lettuce (1 head),2023-03-19
1091,Tomatoes (1kg),2023-03-19
1091,Apples (1kg),2023-03-19
1091,Bananas (1kg),2023-03-19
1096,Bananas (1kg),2023-03-19
1111,Bananas (1kg),2023-03-19
1111,Orange Juice (1L carton),2023-03-19
1111,Chicken Breast (500g),2023-03-19
1117,Yogurt (4-pack),2023-03-19
1119,Milk (1L bottle),2023-03-19
1119,"Coffee (ground, 250g pack)",2023-03-19
1139,Rice (1kg bag),2023-03-19
1152,Mineral Water (6-pack),2023-03-19
1152,Tomatoes (1kg),2023-03-19
1152,Milk (1L bottle),2023-03-19
1152,Lettuce (1 head),2023-03-19
1155,Tomatoes (1kg),2023-03-19
1155,Tomato Sauce (jar),2023-03-19
1155,"Coffee (ground, 250g pack)",2023-03-19
1164,Toilet Paper (12-roll pack),2023-03-19
1164,Laundry Detergent (2L bottle),2023-03-19
1164,Chicken Breast (500g),2023-03-19
1164,Olive Oil (1L bottle),2023-03-19
1179,Toilet Paper (12-roll pack),2023-03-19
